date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:46	5592/5592	---MCZ	200	added ('OK')	text/css	etag:W/%2215e2-59d4ab654ca80-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_single_430cb4cfe55f569895519cb9c1ab316d.css?ver=1585753026	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_single_430cb4cfe55f569895519cb9c1ab316d0510.css	(from http://paul-themes.com/wordpress/ramsay/portfolio/abstract-skat/)
20:29:49	2468/2468	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:29:49%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fborato-prism%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed4cd9.json	(from http://paul-themes.com/wordpress/ramsay/portfolio/borato-prism/)
20:29:51	14473/14473	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Nov%202020%2019:29:51%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/borato-prism/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/borato-prism/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/borato-prism/)
20:29:53	2591/2591	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:29:53%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fborato-prism%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedaa70	(from http://paul-themes.com/wordpress/ramsay/portfolio/borato-prism/)
20:29:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:29:55%20GMT	http://paul-themes.com/wordpress/ramsay/?p=60	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index0721.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/borato-prism/)
20:29:56	2488/2488	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:29:57%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fbrole-mobile-app%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedf70a.json	(from http://paul-themes.com/wordpress/ramsay/portfolio/brole-mobile-app/)
20:29:58	14473/14473	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Nov%202020%2019:29:59%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/brole-mobile-app/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/brole-mobile-app/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/brole-mobile-app/)
20:29:59	2611/2611	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:30:00%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fbrole-mobile-app%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedbdf8	(from http://paul-themes.com/wordpress/ramsay/portfolio/brole-mobile-app/)
20:30:00	131721/131721	---M--	200	added ('OK')	image/jpeg	etag:%2220289-59a896335683d%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-09.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-09.jpg	(from http://paul-themes.com/wordpress/ramsay/portfolio/abstract-skat/)
20:30:02	174547/174547	---M--	200	added ('OK')	image/jpeg	etag:%222a9d3-59a89633047eb%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-08.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-08.jpg	(from http://paul-themes.com/wordpress/ramsay/portfolio/abstract-skat/)
20:30:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:30:03%20GMT	http://paul-themes.com/wordpress/ramsay/?p=61	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index094d.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/brole-mobile-app/)
20:30:04	532462/532462	---MCZ	200	added ('OK')	application/javascript	etag:W/%2282588-5a23be5e166b5-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_c3d7de54e32a92432e95f90329e8181c.js	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_c3d7de54e32a92432e95f90329e8181c.js	(from http://paul-themes.com/wordpress/ramsay/portfolio/abstract-skat/)
20:30:04	2478/2478	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:30:04%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fbauhaus-studio%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed8b1f.json	(from http://paul-themes.com/wordpress/ramsay/portfolio/bauhaus-studio/)
20:30:04	14473/14473	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Nov%202020%2019:30:05%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/bauhaus-studio/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/bauhaus-studio/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/bauhaus-studio/)
20:30:05	31162/31162	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:06%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/index.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/bauhaus-studio/)
20:30:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:30:07%20GMT	http://paul-themes.com/wordpress/ramsay/?p=62	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index5c36.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/bauhaus-studio/)
20:30:06	2601/2601	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:30:07%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Fbauhaus-studio%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedb6b6	(from http://paul-themes.com/wordpress/ramsay/portfolio/bauhaus-studio/)
20:30:08	489938/489938	---MCZ	200	added ('OK')	text/css	etag:%22779d2-5a7c9add6680b-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_680ae74ed9fdf06a513aa4a69625d02c.css	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_680ae74ed9fdf06a513aa4a69625d02c.css	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:30:09%20GMT	http://paul-themes.com/wordpress/ramsay/?p=67	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index96f1.html	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:09	2269/2269	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:30:08%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fprojects%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed7128.json	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:10	2358/2358	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:30:11%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fprojects%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed6f4c	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:15	31152/31152	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:14%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/android-app/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/android-app/index.html	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:23	77224/77224	---M--	200	added ('OK')	image/jpeg	etag:%2212da8-59a8963496c89%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-13.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-13.jpg	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:26	31057/31057	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:26%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/coffee-breakfast/index.html	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:28	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Sun,%2001%20Nov%202020%2019:30:29%20GMT	http://paul-themes.com/wordpress/ramsay/xmlrpc.php	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/xmlrpc.php	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:31	453038/453038	---MCZ	200	added ('OK')	text/css	etag:%226e9ae-5a7c9b0ebf87a-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_ffeb6892802d4bb1d48f37470592e28f.css	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/css/autoptimize_ffeb6892802d4bb1d48f37470592e28f.css	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:33	2486/2486	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:30:33%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fscent-in-the-voyages%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedffa0.json	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:35	1529/1529	---M-Z	200	added ('OK')	application/rss+xml	etag:%228a9609f2125d7a98425addac175cdb2e-gzip%22	http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/scent-in-the-voyages/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:37	2611/2611	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:30:37%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fscent-in-the-voyages%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed344a	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:39	227567/227567	---M--	200	added ('OK')	image/jpeg	etag:%22378ef-59a896344a9f4%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-12.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-12.jpg	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:30:39%20GMT	http://paul-themes.com/wordpress/ramsay/?p=237	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index8a71.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:39	562538/562538	---MCZ	200	added ('OK')	application/javascript	etag:%228956a-5a2408f7c8997-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_6566e968efa2a6aa27223a2f16b90d2a.js	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_6566e968efa2a6aa27223a2f16b90d2a.js	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:40	218998/218998	---M--	200	added ('OK')	image/jpeg	etag:%2235776-59a89634f9672%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-14.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-14.jpg	(from http://paul-themes.com/wordpress/ramsay/projects/)
20:30:42	5960/5960	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:42%20GMT	http://paul-themes.com/wordpress/ramsay/wp-login.php	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-login.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:42	15186/15186	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:42%20GMT	http://paul-themes.com/wordpress/ramsay/tag/friends/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/friends/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:43	15176/15176	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:43%20GMT	http://paul-themes.com/wordpress/ramsay/tag/happy/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/happy/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:44	61808/61808	---M--	200	added ('OK')	image/jpeg	etag:%22f170-59cbb6e38c562%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-15-1280x720.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-15-1280x720.jpg	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:44	15166/15166	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:44%20GMT	http://paul-themes.com/wordpress/ramsay/tag/tbt/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/tbt/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:46	15193/15193	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:46%20GMT	http://paul-themes.com/wordpress/ramsay/tag/art/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/art/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:46	19516/19516	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:46%20GMT	http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/?replytocom=2	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/scent-in-the-voyages/index0e22.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:46	15208/15208	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:47%20GMT	http://paul-themes.com/wordpress/ramsay/tag/summer/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/summer/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:46	187131/187131	---M-Z	200	added ('OK')	application/javascript	etag:%222dafb-5a23edb6217da-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_06768533f72f7116db21eaf3ad17c986.js	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_06768533f72f7116db21eaf3ad17c986.js	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:49	15213/15213	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:49%20GMT	http://paul-themes.com/wordpress/ramsay/tag/repost/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/repost/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:49	15243/15243	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:49%20GMT	http://paul-themes.com/wordpress/ramsay/tag/architecture/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/architecture/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:49	15208/15208	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:50%20GMT	http://paul-themes.com/wordpress/ramsay/tag/style/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/style/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:50	184745/184745	---M-Z	200	added ('OK')	application/javascript	etag:%222d1a9-59cf81eb72e18-gzip%22	http://paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_9602c8c26cfd0b96c1b86de478d8b2dc.js	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/cache/autoptimize/js/autoptimize_9602c8c26cfd0b96c1b86de478d8b2dc.js	(from http://paul-themes.com/wordpress/ramsay/category/stories/)
20:30:51	15198/15198	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:52%20GMT	http://paul-themes.com/wordpress/ramsay/tag/love/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/love/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:52	2501/2501	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:30:53%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fthe-stone-of-the-flames%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedc771.json	(from http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/)
20:30:52	3380/3380	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/category/stories/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/category/stories/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/category/stories/)
20:30:53	15223/15223	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:53%20GMT	http://paul-themes.com/wordpress/ramsay/tag/instagood/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/tag/instagood/index.html	(from http://paul-themes.com/wordpress/ramsay/scent-in-the-voyages/)
20:30:53	1615/1615	---M-Z	200	added ('OK')	application/rss+xml	etag:%228a9609f2125d7a98425addac175cdb2e-gzip%22	http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/)
20:30:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:30:54%20GMT	http://paul-themes.com/wordpress/ramsay/?p=235	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index5f0f.html	(from http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/)
20:30:54	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:30:55%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fthe-stone-of-the-flames%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedb727	(from http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/)
20:30:56	72877/72877	---M--	200	added ('OK')	image/jpeg	etag:%2211cad-59cbb6deccaf0%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-17-1280x720.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-17-1280x720.jpg	(from http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/)
20:30:56	2501/2501	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:30:57%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fsecrets-of-the-serpents%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedf9f5.json	(from http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/)
20:30:56	3416/3416	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/category/inspiration/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/category/inspiration/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/category/inspiration/)
20:30:56	19738/19738	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:30:57%20GMT	http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/?replytocom=3	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/index3094.html	(from http://paul-themes.com/wordpress/ramsay/the-stone-of-the-flames/)
20:30:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:30:59%20GMT	http://paul-themes.com/wordpress/ramsay/?p=233	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index85b0.html	(from http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/)
20:30:58	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Sun,%2001%20Nov%202020%2019:30:59%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fsecrets-of-the-serpents%2F&format=xml	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embedd4e4	(from http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/)
20:30:58	1481/1481	---M-Z	200	added ('OK')	application/rss+xml	etag:%228a9609f2125d7a98425addac175cdb2e-gzip%22	http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/)
20:31:01	3439/3439	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af72528874c750b64ffbdec0f26c7f03-gzip%22	http://paul-themes.com/wordpress/ramsay/category/giveaway/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/category/giveaway/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/category/giveaway/)
20:31:01	19616/19616	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Nov%202020%2019:31:02%20GMT	http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/?replytocom=4	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/index21b4.html	(from http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/)
20:31:02	2478/2478	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Nov%202020%2019:31:02%20GMT	http://paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpaul-themes.com%2Fwordpress%2Framsay%2Fportfolio%2Friding-bicycle%2F	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-json/oembed/1.0/embed9d51.json	(from http://paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/)
20:31:02	14473/14473	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Nov%202020%2019:31:03%20GMT	http://paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/feed/	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/feed/index.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/)
20:31:03	80745/80745	---M--	200	added ('OK')	image/jpeg	etag:%2213b69-59cbb6e156fc1%22	http://paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-16-1280x720.jpg	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/wp-content/uploads/2019/12/attachment-16-1280x720.jpg	(from http://paul-themes.com/wordpress/ramsay/secrets-of-the-serpents/)
20:31:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Nov%202020%2019:31:04%20GMT	http://paul-themes.com/wordpress/ramsay/?p=64	C:/My%20Web%20Sites/johnson%20portfoloi/paul-themes.com/wordpress/ramsay/index8cd4.html	(from http://paul-themes.com/wordpress/ramsay/portfolio/riding-bicycle/)
